row_index,round,codes,has_disagreement,similarities,divergence_analysis,correct_code,sim_Ava_Ben,sim_Ava_Cam,sim_Ben_Cam
257,1,"{'Ava': 'WCT', 'Ben': 'Other', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.30723828077316284, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.30723828077316284}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'Other', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'Other', 'unique_terms': ['short phrases', 'teacher', 'teacher using', 'students', 'using']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['addressing'], 'Ben': ['teacher', 'students', 'using', 'teacher using', 'short phrases'], 'Cam': ['addressing']}}",Other,0.30723828077316284,1.0000001192092896,0.30723828077316284
257,2,"{'Ava': 'GT', 'Ben': 'GT', 'Cam': 'Other'}",True,"{('Ava', 'Ben'): 0.9776825308799744, ('Ava', 'Cam'): 0.5800083875656128, ('Ben', 'Cam'): 0.6138749122619629}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'GT', 'Cam': 'Other'}, 'unique_keywords': [], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'teacher using', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'students', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'using', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'using short', 'agents': ['Ava', 'Ben', 'Cam']}], 'agent_keywords': {'Ava': ['teacher', 'students', 'using short', 'using', 'teacher using'], 'Ben': ['teacher', 'students', 'using short', 'using', 'teacher using'], 'Cam': ['teacher', 'students', 'using short', 'using', 'teacher using']}}",Other,0.9776825308799744,0.5800083875656128,0.6138749122619629
257,3,"{'Ava': 'GT', 'Ben': 'GT', 'Cam': 'GT'}",False,"{('Ava', 'Ben'): 0.9789009690284729, ('Ava', 'Cam'): 0.7694872617721558, ('Ben', 'Cam'): 0.7693952918052673}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.9789009690284729,0.7694872617721558,0.7693952918052673
258,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.3082643747329712, ('Ava', 'Cam'): 0.3082643747329712, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",WCT,0.3082643747329712,0.3082643747329712,1.0000001192092896
259,1,"{'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.37456268072128296, ('Ava', 'Cam'): 0.5848780274391174, ('Ben', 'Cam'): 0.3859085738658905}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['quantifier', 'quantifier indicates']}, {'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['provides', 'provides vague']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['addressing', 'class', 'addressing class']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'text', 'agents': ['Ava', 'Ben']}, {'term': 'teacher addressing', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['teacher', 'quantifier indicates', 'quantifier', 'text', 'teacher addressing'], 'Ben': ['provides vague', 'provides', 'text', 'teacher'], 'Cam': ['class', 'teacher', 'teacher addressing', 'addressing class', 'addressing']}}",Other,0.37456268072128296,0.5848780274391174,0.3859085738658905
259,2,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.2589021921157837, ('Ava', 'Cam'): 0.2589021921157837, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['non', 'manner possibly', 'intent address', 'intent', 'manner']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['non', 'manner possibly', 'manner', 'intent address', 'intent'], 'Ben': ['class addressing', 'addressing', 'class'], 'Cam': ['class addressing', 'addressing', 'class']}}",Other,0.2589021921157837,0.2589021921157837,1.0000001192092896
259,3,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.8084042072296143, ('Ava', 'Cam'): 0.6469990015029907, ('Ben', 'Cam'): 0.6710929274559021}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['class', 'teacher', 'text']}], 'shared_keywords': [{'term': 'non', 'agents': ['Ava', 'Ben']}, {'term': 'possibly', 'agents': ['Ava', 'Ben']}, {'term': 'non distracting', 'agents': ['Ava', 'Ben']}, {'term': 'possibly indicating', 'agents': ['Ava', 'Ben']}, {'term': 'falls', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['possibly indicating', 'possibly', 'non distracting', 'non', 'falls'], 'Ben': ['possibly indicating', 'possibly', 'non distracting', 'non', 'falls'], 'Cam': ['class', 'text', 'teacher']}}",Other,0.8084042072296143,0.6469990015029907,0.6710929274559021
260,1,"{'Ava': 'GT', 'Ben': 'Other', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.45620277523994446, ('Ava', 'Cam'): 0.5847154855728149, ('Ben', 'Cam'): 0.3932822346687317}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'Other', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['group', 'addressing group']}, {'agent': 'Ben', 'code': 'Other', 'unique_terms': ['refers']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['addressing']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Cam']}, {'term': 'students', 'agents': ['Ava', 'Ben']}, {'term': 'teacher addressing', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'addressing group', 'teacher addressing', 'teacher', 'students'], 'Ben': ['refers', 'students'], 'Cam': ['teacher addressing', 'teacher', 'addressing']}}",GT,0.45620277523994446,0.5847154855728149,0.3932822346687317
260,2,"{'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'GT'}",True,"{('Ava', 'Ben'): 0.24031805992126465, ('Ava', 'Cam'): 0.2121942639350891, ('Ben', 'Cam'): 0.645126461982727}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'GT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['addressing', 'class']}, {'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['screen', 'group', 'refresh']}, {'agent': 'Cam', 'code': 'GT', 'unique_terms': ['group interaction', 'text doesn', 'doesn']}], 'shared_keywords': [{'term': 'interaction', 'agents': ['Ben', 'Cam']}, {'term': 'text', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['class', 'addressing'], 'Ben': ['text', 'screen', 'refresh', 'interaction', 'group'], 'Cam': ['text', 'interaction', 'text doesn', 'group interaction', 'doesn']}}",GT,0.24031805992126465,0.2121942639350891,0.645126461982727
260,3,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'Other'}",True,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 0.22573815286159515, ('Ben', 'Cam'): 0.22573815286159515}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'Other'}, 'unique_keywords': [{'agent': 'Cam', 'code': 'Other', 'unique_terms': ['interaction', 'specify', 'specify interaction', 'student', 'text']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Ben']}, {'term': 'class', 'agents': ['Ava', 'Ben']}, {'term': 'class addressing', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['class addressing', 'addressing', 'class'], 'Ben': ['class addressing', 'addressing', 'class'], 'Cam': ['interaction', 'text', 'student', 'specify interaction', 'specify']}}",GT,1.0000001192092896,0.22573815286159515,0.22573815286159515
261,1,"{'Ava': 'Other', 'Ben': 'GT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.5470227003097534, ('Ava', 'Cam'): 0.4313316345214844, ('Ben', 'Cam'): 0.4525834918022156}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'Other', 'Ben': 'GT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'Other', 'unique_terms': ['class', 'mention']}, {'agent': 'Ben', 'code': 'GT', 'unique_terms': ['addressing']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ben', 'Cam']}, {'term': 'student', 'agents': ['Ben', 'Cam']}, {'term': 'group', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'text', 'agents': ['Ava', 'Cam']}, {'term': 'teacher addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['mention', 'class', 'text', 'group'], 'Ben': ['addressing', 'group', 'teacher addressing', 'teacher', 'student'], 'Cam': ['text', 'group', 'teacher addressing', 'teacher', 'student']}}",Other,0.5470227003097534,0.4313316345214844,0.4525834918022156
261,2,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.23215579986572266, ('Ava', 'Cam'): 0.23215579986572266, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['student group', 'suggesting', 'student', 'group', 'students']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'suggesting', 'students', 'student group', 'student'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['class addressing', 'class', 'addressing']}}",Other,0.23215579986572266,0.23215579986572266,1.0000001192092896
261,3,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.24654003977775574, ('Ava', 'Cam'): 0.8051273822784424, ('Ben', 'Cam'): 0.3247694969177246}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['addressing']}], 'shared_keywords': [{'term': 'student group', 'agents': ['Ava', 'Cam']}, {'term': 'teacher', 'agents': ['Ava', 'Cam']}, {'term': 'group', 'agents': ['Ava', 'Cam']}, {'term': 'text', 'agents': ['Ava', 'Cam']}, {'term': 'teacher addressing', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'text', 'teacher addressing', 'teacher', 'student group'], 'Ben': ['addressing'], 'Cam': ['group', 'text', 'teacher addressing', 'teacher', 'student group']}}",Other,0.24654003977775574,0.8051273822784424,0.3247694969177246
262,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,1.0000001192092896,1.0000001192092896,1.0000001192092896
263,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 0.3807113766670227, ('Ben', 'Cam'): 0.3807113766670227}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['provide', 'provide context', 'does', 'silent', 'text']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Ben']}, {'term': 'class', 'agents': ['Ava', 'Ben']}, {'term': 'class addressing', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['class addressing', 'class', 'addressing'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['text', 'does', 'silent', 'provide context', 'provide']}}",GT,1.0000001192092896,0.3807113766670227,0.3807113766670227
263,2,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.3807113766670227, ('Ava', 'Cam'): 0.5521605014801025, ('Ben', 'Cam'): 0.42137467861175537}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['provide', 'does', 'action', 'indicate teacher', 'text']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['teacher addressing', 'addressing class', 'teacher']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['text', 'does', 'provide', 'indicate teacher', 'action'], 'Ben': ['class', 'addressing'], 'Cam': ['teacher addressing', 'teacher', 'addressing class', 'class', 'addressing']}}",GT,0.3807113766670227,0.5521605014801025,0.42137467861175537
263,3,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.00231058057397604, ('Ava', 'Cam'): 0.35230135917663574, ('Ben', 'Cam'): 0.3807113766670227}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['does provide']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['class']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['does']}], 'shared_keywords': [{'term': 'provide', 'agents': ['Ava', 'Cam']}, {'term': 'provide context', 'agents': ['Ava', 'Cam']}, {'term': 'silent', 'agents': ['Ava', 'Cam']}, {'term': 'text', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['text', 'silent', 'provide context', 'provide', 'does provide'], 'Ben': ['class'], 'Cam': ['text', 'does', 'silent', 'provide context', 'provide']}}",GT,0.00231058057397604,0.35230135917663574,0.3807113766670227
264,1,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'GT'}",True,"{('Ava', 'Ben'): 0.41058021783828735, ('Ava', 'Cam'): 0.5331003665924072, ('Ben', 'Cam'): 0.37246182560920715}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'GT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['indication group', 'indication', 'mention']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['addressing', 'class']}, {'agent': 'Cam', 'code': 'GT', 'unique_terms': ['gt context', 'indicating gt', 'indicating']}], 'shared_keywords': [{'term': 'text', 'agents': ['Ava', 'Cam']}, {'term': 'addressing class', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['mention', 'indication group', 'indication', 'text', 'addressing class'], 'Ben': ['class', 'addressing'], 'Cam': ['indicating gt', 'indicating', 'gt context', 'text', 'addressing class']}}",GT,0.41058021783828735,0.5331003665924072,0.37246182560920715
264,2,"{'Ava': 'Other', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.3372010588645935, ('Ava', 'Cam'): 0.3209729790687561, ('Ben', 'Cam'): 0.7848862409591675}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'Other', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'Other', 'unique_terms': ['students']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ben', 'Cam']}, {'term': 'engaged writing', 'agents': ['Ben', 'Cam']}, {'term': 'students engaged', 'agents': ['Ben', 'Cam']}, {'term': 'teacher addressing', 'agents': ['Ben', 'Cam']}, {'term': 'writing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['students'], 'Ben': ['writing', 'teacher addressing', 'teacher', 'students engaged', 'engaged writing'], 'Cam': ['writing', 'teacher addressing', 'teacher', 'students engaged', 'engaged writing']}}",GT,0.3372010588645935,0.3209729790687561,0.7848862409591675
264,3,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.7255172729492188, ('Ava', 'Cam'): 0.4422875642776489, ('Ben', 'Cam'): 0.4101341962814331}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,0.7255172729492188,0.4422875642776489,0.4101341962814331
265,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'Other'}",True,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 0.34097224473953247, ('Ben', 'Cam'): 0.34097224473953247}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'Other'}, 'unique_keywords': [{'agent': 'Cam', 'code': 'Other', 'unique_terms': ['teacher', 'thoughts', 'text does', 'text', 'thoughts actions']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Ben']}, {'term': 'class', 'agents': ['Ava', 'Ben']}, {'term': 'class addressing', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['class addressing', 'class', 'addressing'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['teacher', 'thoughts actions', 'thoughts', 'text does', 'text']}}",Other,1.0000001192092896,0.34097224473953247,0.34097224473953247
265,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.23048050701618195, ('Ava', 'Cam'): 0.23048050701618195, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.23048050701618195,0.23048050701618195,1.0000001192092896
266,1,"{'Ava': 'GT', 'Ben': 'GT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.5515241622924805, ('Ava', 'Cam'): 0.5447313785552979, ('Ben', 'Cam'): 0.8353071212768555}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'GT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['group', 'addressing', 'teacher', 'group student']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['good']}], 'shared_keywords': [{'term': 'oh good', 'agents': ['Ben', 'Cam']}, {'term': 'um', 'agents': ['Ben', 'Cam']}, {'term': 'um oh', 'agents': ['Ben', 'Cam']}, {'term': 'student', 'agents': ['Ava', 'Ben']}, {'term': 'oh', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'student', 'group student', 'addressing', 'teacher'], 'Ben': ['um oh', 'um', 'student', 'oh good', 'oh'], 'Cam': ['um oh', 'um', 'oh good', 'oh', 'good']}}",GT,0.5515241622924805,0.5447313785552979,0.8353071212768555
266,2,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'GT'}",True,"{('Ava', 'Ben'): 0.2240758091211319, ('Ava', 'Cam'): 0.7881788015365601, ('Ben', 'Cam'): 0.1485033929347992}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'GT'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['addressing', 'class']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Cam']}, {'term': 'oh good', 'agents': ['Ava', 'Cam']}, {'term': 'um', 'agents': ['Ava', 'Cam']}, {'term': 'um oh', 'agents': ['Ava', 'Cam']}, {'term': 'oh', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['um oh', 'um', 'teacher', 'oh good', 'oh'], 'Ben': ['addressing', 'class'], 'Cam': ['um oh', 'um', 'teacher', 'oh good', 'oh']}}",GT,0.2240758091211319,0.7881788015365601,0.1485033929347992
266,3,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'GT'}",True,"{('Ava', 'Ben'): 0.849219799041748, ('Ava', 'Cam'): 0.7880603671073914, ('Ben', 'Cam'): 0.6888465285301208}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'GT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['good']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['teacher transitioning', 'class', 'text']}], 'shared_keywords': [{'term': 'indicating', 'agents': ['Ben', 'Cam']}, {'term': 'group class', 'agents': ['Ava', 'Cam']}, {'term': 'transitioning', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'group', 'agents': ['Ava', 'Cam']}, {'term': 'oh', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'good', 'oh', 'group class', 'transitioning'], 'Ben': ['class', 'indicating', 'transitioning', 'text', 'teacher transitioning'], 'Cam': ['oh', 'indicating', 'group class', 'group', 'transitioning']}}",GT,0.849219799041748,0.7880603671073914,0.6888465285301208
267,1,"{'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.14964903891086578, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.14964903891086578}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['sufficient', 'lacks sufficient', 'provided incomplete', 'provided', 'sufficient context']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Cam']}, {'term': 'class addressing', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['class addressing', 'class', 'addressing'], 'Ben': ['sufficient context', 'sufficient', 'provided incomplete', 'provided', 'lacks sufficient'], 'Cam': ['class addressing', 'class', 'addressing']}}",Other,0.14964903891086578,1.0000001192092896,0.14964903891086578
267,2,"{'Ava': 'GT', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.23248113691806793, ('Ava', 'Cam'): 0.22209736704826355, ('Ben', 'Cam'): 0.1647464632987976}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['activity', 'group students', 'students', 'group', 'group activity']}, {'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['lacks', 'lacks sufficient', 'text']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['addressing']}], 'shared_keywords': [], 'agent_keywords': {'Ava': ['group', 'students', 'group students', 'group activity', 'activity'], 'Ben': ['lacks sufficient', 'lacks', 'text'], 'Cam': ['addressing']}}",Other,0.23248113691806793,0.22209736704826355,0.1647464632987976
267,3,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.7088024616241455, ('Ava', 'Cam'): 0.4181881546974182, ('Ben', 'Cam'): 0.3950898051261902}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.7088024616241455,0.4181881546974182,0.3950898051261902
268,1,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.2762424945831299, ('Ava', 'Cam'): 0.2762424945831299, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['teacher', 'teacher uses', 'uses', 'uses wct', 'paying attention']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['uses wct', 'uses', 'teacher uses', 'teacher', 'paying attention'], 'Ben': ['class addressing', 'addressing', 'class'], 'Cam': ['class addressing', 'addressing', 'class']}}",GT,0.2762424945831299,0.2762424945831299,1.0000001192092896
268,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.6362886428833008, ('Ava', 'Cam'): 0.45827746391296387, ('Ben', 'Cam'): 0.32403355836868286}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,0.6362886428833008,0.45827746391296387,0.32403355836868286
269,1,"{'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.3643811345100403, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.3643811345100403}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['visitor non', 'text does', 'text', 'teacher addressing', 'visitor']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Cam']}, {'term': 'class addressing', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['class addressing', 'class', 'addressing'], 'Ben': ['visitor non', 'visitor', 'text does', 'text', 'teacher addressing'], 'Cam': ['class addressing', 'class', 'addressing']}}",Other,0.3643811345100403,1.0000001192092896,0.3643811345100403
269,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.4575176239013672, ('Ava', 'Cam'): 0.49889665842056274, ('Ben', 'Cam'): 0.299502968788147}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.4575176239013672,0.49889665842056274,0.299502968788147
270,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'GT'}",True,"{('Ava', 'Ben'): 0.48947474360466003, ('Ava', 'Cam'): 0.5813942551612854, ('Ben', 'Cam'): 0.2867579460144043}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'GT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['teacher addressing', 'teacher']}, {'agent': 'Cam', 'code': 'GT', 'unique_terms': ['student group', 'group student', 'student', 'group', 'students']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['teacher addressing', 'teacher', 'addressing'], 'Ben': ['addressing'], 'Cam': ['group', 'students', 'student group', 'student', 'group student']}}",GT,0.48947474360466003,0.5813942551612854,0.2867579460144043
